"timeElapsed","x","y","z","label"
0,-0.263293421170684,-0.186368545715963,-0.303833124548306,"standToSit2"
0.0979999999999563,-0.0961981722636242,-0.281466033501058,-0.441985405044494,"standToSit2"
0.195999999999913,-0.513596741492288,-0.257445385732979,-0.488669553689147,"standToSit2"
0.292999999999893,-0.591545336070035,0.136880354759566,-0.753691366407292,"standToSit2"
0.391000000000076,-0.538093296147164,0.0571240064338726,-0.810816171789492,"standToSit2"
0.489000000000033,-0.718401552486543,-0.0335728739659749,-0.734141899793347,"standToSit2"
0.586999999999989,-0.709437352257336,-0.0225982534298674,-0.731603108326175,"standToSit2"
0.684999999999945,-0.674829307575648,0.0596849021380928,-0.612428780074001,"standToSit2"
0.782999999999902,-0.606010295530801,0.0430313568935003,-0.49055320752816,"standToSit2"
0.880999999999858,-0.736482552075418,-0.0344317434175255,-0.426885814295962,"standToSit2"
0.979000000000042,-0.633808104672939,-0.301679692490868,-0.364872244100704,"standToSit2"
1.077,-0.416943967630587,-0.358128321272297,-0.315150227600598,"standToSit2"
1.17499999999995,-0.0979702396529629,-0.418353312479457,-0.236323056179233,"standToSit2"
1.27299999999991,-0.166132516172996,-0.0780473978541892,-0.071387364600119,"standToSit2"
1.37099999999987,-0.122210331894864,0.107149623298248,-0.113735088041796,"standToSit2"
1.46900000000005,-0.144244527805853,-0.0147690924572524,-0.0980919461147796,"sit2"
1.56700000000001,-0.122385301578482,0.0561998895356151,-0.0513044668198315,"sit2"
1.66499999999996,-0.147672016128785,0.140271890407782,-0.0931264822623268,"sit2"
1.76299999999992,-0.0979135143217443,0.132934348972395,-0.0706280973733374,"sit2"
1.86099999999988,-0.0747839602544061,0.193988914859116,-0.0532301986040678,"sit2"
1.95900000000006,-0.112076471314895,0.104001500573665,-0.00586241650759143,"sit2"
2.05700000000002,-0.0891410616910233,0.0881077551880725,0.000462058449128748,"sit2"
2.15499999999997,-0.0905280359867365,0.0491153484037863,0.0126726520471421,"sit2"
2.25299999999993,-0.0687918478017278,0.0662463984318301,0.0324796463384974,"sit2"
2.35099999999989,-0.0509697074708085,0.0479243827643029,0.0387556517633781,"sit2"
2.44900000000007,-0.0485121424168834,0.0113021893501873,0.0387551191311601,"sit2"
2.54700000000003,-0.044700359948653,0.00396331633425592,0.0375606913822596,"sit2"
2.64499999999998,-0.0396390222969574,-0.0131307157546357,0.0388211655261941,"sit2"
2.74299999999994,-0.0293797268296451,0.00392496681455878,0.0377013062878157,"sit2"
2.84099999999989,-0.0280750442116153,0.0149126368400077,0.0389450025168827,"sit2"
2.93900000000008,-0.0382951912109034,0.0112521219216938,0.0339497112602211,"sit2"
3.03700000000003,-0.037036847595841,0.00391964049237862,0.0327318476937279,"sit2"
3.13499999999999,-0.033173932434681,0.0148641673081683,0.0266502530284229,"sit2"
3.23299999999995,-0.0357337628744652,0.0136745332492299,0.031525169403813,"sit2"
3.3309999999999,-0.0280614620900559,0.0172985628606097,0.0279235103455898,"sit2"
3.42899999999986,-0.0280326999502831,0.0270382755992475,0.0230307507908962,"sit2"
3.52700000000004,-0.043423640522069,0.00147006492172374,0.0277725091117823,"sit2"
3.625,-0.0357201807529058,0.0173054870794439,0.0254036273221568,"sit2"
