"timeElapsed","x","y","z","label"
0,1.46431675482691,-0.710864273969401,-0.852987327650896,"stairUp"
0.100000000000023,-0.471041291485585,-0.953284371148261,-0.720932354470445,"stairUp"
0.200000000000045,-0.945566530309212,-0.286108189597175,0.564000793547564,"stairUp"
0.300000000000068,-0.142251684362146,-0.0773291433081948,-0.110946492064374,"stairUp"
0.400000000000091,-0.383176416588928,0.751611703912049,1.26685081684859,"stairUp"
0.5,-0.576235888227606,1.7153202201991,0.179439000559577,"stairUp"
0.600000000000023,0.0746579927348453,0.212619324580874,1.06864718324831,"stairUp"
0.700000000000045,-0.124238595381069,0.683711216127171,-0.555196116667653,"stairUp"
0.800000000000068,0.484629005683278,0.0395063968746715,-0.199098189410433,"stairUp"
0.900000000000091,1.32014839342824,0.432837180383962,-1.82541822914017,"stairUp"
1.00100000000009,-0.0327928340826907,-0.414081069458752,-0.543541324789139,"stairUp"
1.10100000000011,-0.624499291398676,-0.437122739210118,-0.361968066931973,"stairUp"
1.20100000000002,-0.273482675501327,1.30528449243618,0.0199534681513097,"stairUp"
1.30100000000004,-0.809630266156079,0.643911871532591,0.767794135959807,"stairUp"
1.40100000000007,0.31274166471073,-0.628486309866634,0.652376995373516,"stairUp"
1.50100000000009,-0.164510384753029,0.246423360929468,0.932889883520435,"stairUp"
1.60100000000011,0.203064967854106,-0.026314694731073,0.495867545483413,"stairUp"
1.70100000000002,-0.0860770948568871,0.897463982067983,-0.769551822279259,"stairUp"
1.80100000000004,1.24690853397386,-0.702694228377256,0.335450705641945,"stairUp"
1.90100000000007,0.886892031488695,-0.0882369185009414,-1.95478340961964,"stairUp"
2.00100000000009,-0.266064173968802,-0.510907215107417,-0.504406438886534,"stairUp"
2.10100000000011,-1.01484467132599,-0.112452509660814,-0.00327861761799655,"stairUp"
2.20200000000011,-0.842183682056772,0.597161143860686,-0.611977107953123,"stairUp"
2.30200000000002,-0.388561860945286,0.681045391876001,0.681094926672277,"stairUp"
2.40200000000004,0.562110481805826,0.438902796082727,0.307206018068891,"stairUp"
2.50200000000007,-0.188250335342213,-0.228742101820214,1.23513363353018,"stairUp"
2.60200000000009,-0.19988009350648,0.255410996976267,0.293094992716998,"stairUp"
2.70200000000011,-0.227380427554856,0.769400022097124,-0.417210550055704,"stairUp"
2.80200000000002,0.825761032878689,-0.820869338588432,0.0420534441412232,"stairUp"
2.90200000000004,0.596371782913586,-0.248544835053825,-0.974569153528502,"stairUp"
3.00200000000007,0.254394202072075,-0.359650850467495,-0.801760358818786,"stairUp"
3.10200000000009,-0.444151886591273,-0.236445028957159,-0.519612556078668,"stairUp"
3.20200000000011,-0.618084535281002,0.0333134820758012,0.401315206773458,"stairUp"
3.30300000000011,-0.808222519203863,0.215166904479644,0.302832574926763,"stairUp"
3.40300000000002,0.300261026578183,-0.148992677713355,0.756033083953799,"stairUp"
3.50300000000004,-0.0856512553985834,0.572089080094244,0.839761803361454,"stairUp"
3.60300000000007,-0.347962502759246,-0.341379967492897,0.907621544781654,"stairUp"
3.70300000000009,0.228802555576959,-0.614792868173664,-0.568961730026164,"stairUp"
3.80300000000011,2.0713140178577,-0.0295227385801824,0.838386546974537,"stairUp"
3.90300000000002,-1.04403398213769,-0.180603867220378,-1.62680766452533,"stairUp"
4.00300000000004,-1.04740554407773,0.21302305980213,-1.19913541875947,"stairUp"
4.10300000000007,-1.01886710983644,0.70122203292666,0.579500923724043,"stairUp"
4.20300000000009,0.806625954130361,-0.9311327298332,0.678477838269056,"stairUp"
4.30300000000011,-0.0503198961648292,0.778250239031676,0.411302859809582,"stairUp"
4.40400000000011,-0.564787225017464,-1.21497829776824,1.46000909176371,"stairUp"
4.50400000000002,-0.292684333276907,0.563287332691532,-1.35785023234827,"stairUp"
4.60400000000004,3.31822015498657,-0.56678832426055,2.18214040135691,"stairUp"
4.70400000000006,-0.61104393630716,0.832487112527793,-1.86204681414091,"stairUp"
4.80400000000009,-1.02228714130832,-0.260654761162633,-0.611382424081709,"stairUp"
4.90400000000011,-1.81574323121602,0.648901570150963,-0.206539860444441,"stairUp"
5.00400000000002,1.26600792636358,-1.21146399039378,0.95929246256748,"stairUp"
5.10400000000004,-1.29116760812988,0.914984918879614,-0.529446278403786,"stairUp"
5.20400000000006,-0.887872607402062,0.0154351490458812,1.16148497884848,"stairUp"
5.30400000000009,0.0122492094338195,0.172636221871079,0.540048056387282,"stairUp"
