2.74,-13.05,5.56,Downstairs
4.38,-14.68,4.45,Downstairs
6.05,-15.74,1.65,Downstairs
3.93,-14.68,4.4,Downstairs
2.12,-12.87,6.7,Downstairs
1.91,-11.47,5.69,Downstairs
3.29,-10.38,3.23,Downstairs
4.19,-9.9,3.09,Downstairs
5.11,-9.74,0.97,Downstairs
4.34,-9.61,1.04,Downstairs
3.25,-9.06,1.76,Downstairs
3.58,-8.33,2.53,Downstairs
3.66,-7.6,2.93,Downstairs
3.73,-7.0,2.4,Downstairs
4.06,-6.75,1.73,Downstairs
4.12,-6.84,1.02,Downstairs
4.0,-7.16,0.58,Downstairs
3.48,-7.38,0.86,Downstairs
3.5,-7.37,1.52,Downstairs
4.38,-7.38,1.33,Downstairs
4.67,-7.52,0.88,Downstairs
4.48,-7.67,0.73,Downstairs
4.1,-7.57,0.94,Downstairs
3.69,-7.11,1.46,Downstairs
3.97,-6.77,1.59,Downstairs
3.96,-6.66,1.73,Downstairs
3.84,-6.55,2.04,Downstairs
4.36,-6.74,1.81,Downstairs
4.73,-7.23,1.77,Downstairs
4.55,-7.8,1.25,Downstairs
4.25,-8.27,1.38,Downstairs
5.0,-9.39,1.32,Downstairs
5.61,-10.75,1.63,Downstairs
6.33,-12.36,1.24,Downstairs
6.37,-13.46,1.34,Downstairs
6.27,-13.86,0.99,Downstairs
5.0,-11.55,0.74,Downstairs
5.07,-12.56,2.49,Downstairs
4.97,-11.81,2.61,Downstairs
4.37,-10.57,2.19,Downstairs
3.93,-9.33,1.82,Downstairs
3.8,-8.17,1.71,Downstairs
3.29,-7.08,1.22,Downstairs
2.62,-6.12,0.69,Downstairs
1.98,-5.83,0.35,Downstairs
1.82,-6.1,0.46,Downstairs
2.27,-6.51,0.89,Downstairs
2.94,-6.77,1.21,Downstairs
5.71,-6.68,2.93,Downstairs
5.14,-6.52,2.76,Downstairs
0.67,-4.75,1.66,Downstairs
0.86,-4.5,2.68,Downstairs
3.2,-4.78,3.0,Downstairs
4.53,-6.02,1.89,Downstairs
5.37,-7.03,0.6,Downstairs
5.19,-7.21,-0.47,Downstairs
4.03,-7.31,-0.59,Downstairs
1.79,-7.0,-0.18,Downstairs
2.04,-7.33,0.68,Downstairs
4.68,-9.75,2.81,Downstairs
5.49,-11.0,4.27,Downstairs
5.24,-11.15,5.61,Downstairs
5.17,-11.49,6.52,Downstairs
5.36,-12.69,6.01,Downstairs
4.43,-12.01,6.22,Downstairs
4.55,-11.07,5.51,Downstairs
5.71,-10.8,3.97,Downstairs
8.22,-11.43,2.14,Downstairs
7.12,-10.37,2.13,Downstairs
4.66,-8.83,5.52,Downstairs
2.68,-7.83,7.07,Downstairs
3.57,-6.86,7.31,Downstairs
4.85,-6.43,6.14,Downstairs
6.44,-6.13,4.04,Downstairs
7.01,-6.51,1.63,Downstairs
5.47,-6.65,1.58,Downstairs
4.27,-6.46,2.89,Downstairs
4.24,-6.5,3.68,Downstairs
5.36,-6.54,3.52,Downstairs
6.35,-6.7,2.6,Downstairs
6.34,-6.89,1.88,Downstairs
5.78,-6.97,2.16,Downstairs
5.42,-6.79,2.74,Downstairs
5.26,-6.45,3.0,Downstairs
5.18,-5.72,2.93,Downstairs
5.11,-5.55,2.59,Downstairs
4.57,-5.68,2.46,Downstairs
4.77,-5.68,2.75,Downstairs
4.8,-6.02,2.63,Downstairs
4.88,-6.03,2.47,Downstairs
5.36,-6.09,2.65,Downstairs
5.29,-6.13,3.32,Downstairs
5.62,-6.18,3.63,Downstairs
6.06,-6.83,3.89,Downstairs
7.31,-8.2,3.9,Downstairs
8.55,-10.29,3.55,Downstairs
9.24,-11.8,3.1,Downstairs
8.62,-12.4,3.53,Downstairs
7.12,-11.91,4.51,Downstairs
5.25,-10.26,5.18,Downstairs
4.41,-8.87,4.41,Downstairs
4.46,-8.48,3.3,Downstairs
4.62,-8.09,2.5,Downstairs
4.43,-7.68,2.48,Downstairs
4.01,-7.6,2.79,Downstairs
4.55,-7.14,2.92,Downstairs
4.76,-6.51,2.56,Downstairs
4.29,-5.89,2.51,Downstairs
3.95,-5.78,2.52,Downstairs
3.77,-5.76,2.25,Downstairs
3.74,-5.8,2.13,Downstairs
3.77,-5.77,2.28,Downstairs
3.98,-5.88,2.46,Downstairs
4.38,-5.97,2.62,Downstairs
4.76,-5.82,2.75,Downstairs
4.99,-5.41,3.14,Downstairs
5.36,-5.68,3.41,Downstairs
8.2,-6.59,6.85,Downstairs
6.25,-7.29,4.18,Downstairs
3.33,-6.47,0.66,Downstairs
5.1,-6.19,2.1,Downstairs
5.63,-5.94,2.31,Downstairs
5.69,-6.43,3.05,Downstairs
5.79,-7.22,3.11,Downstairs
6.07,-7.39,2.77,Downstairs
6.22,-7.4,2.56,Downstairs
6.63,-7.52,2.22,Downstairs
7.14,-7.97,2.81,Downstairs
6.43,-8.6,4.85,Downstairs
5.05,-9.03,7.52,Downstairs
4.65,-9.67,9.44,Downstairs
5.73,-10.74,9.59,Downstairs
6.28,-10.01,6.29,Downstairs
4.41,-7.42,3.66,Downstairs
2.26,-5.76,4.05,Downstairs
2.24,-5.88,4.44,Downstairs
-0.33,-7.09,1.36,Downstairs
-1.12,-7.74,-0.06,Downstairs
2.26,-8.51,2.31,Downstairs
3.6,-9.32,4.0,Downstairs
4.95,-9.79,3.77,Downstairs
5.92,-8.52,0.45,Downstairs
5.56,-8.18,-0.83,Downstairs
4.36,-7.54,1.76,Downstairs
2.44,-8.4,1.84,Downstairs
1.65,-9.59,0.88,Downstairs
3.26,-9.52,0.31,Downstairs
2.9,-10.2,0.92,Downstairs
2.39,-10.7,1.14,Downstairs
2.54,-10.94,0.97,Downstairs
2.83,-10.61,0.67,Downstairs
3.05,-9.88,0.36,Downstairs
3.49,-9.94,0.35,Downstairs
3.35,-10.05,0.51,Downstairs
2.82,-10.14,0.64,Downstairs
3.74,-10.56,-8.67,Downstairs
4.27,-9.33,-10.14,Downstairs
2.23,-8.32,1.58,Downstairs
1.57,-7.39,0.85,Downstairs
1.22,-6.93,0.84,Downstairs
0.85,-7.06,0.79,Downstairs
1.42,-7.98,-0.91,Downstairs
3.12,-9.23,-6.71,Downstairs
2.38,-8.84,-1.51,Downstairs
2.58,-8.84,-4.6,Downstairs
2.03,-8.25,1.06,Downstairs
2.76,-9.67,1.51,Downstairs
3.9,-11.96,1.65,Downstairs
5.31,-14.7,-0.01,Downstairs
5.98,-17.06,-2.44,Downstairs
3.44,-17.79,-2.62,Downstairs
1.11,-18.0,-3.96,Downstairs
0.6,-16.89,-3.54,Downstairs
0.63,-14.03,-2.06,Downstairs
0.25,-11.64,-2.16,Downstairs
0.07,-10.53,-3.12,Downstairs
0.25,-9.48,-3.0,Downstairs
0.46,-8.59,-2.45,Downstairs
0.92,-7.83,-1.5,Downstairs
1.26,-7.14,-0.67,Downstairs
1.17,-6.67,-0.51,Downstairs
1.13,-6.01,-0.44,Downstairs
1.33,-5.66,-0.33,Downstairs
1.63,-5.47,-0.1,Downstairs
1.63,-5.37,0.33,Downstairs
1.54,-5.4,0.64,Downstairs
1.37,-5.65,0.29,Downstairs
1.16,-5.89,-0.36,Downstairs
1.36,-6.18,-0.59,Downstairs
2.35,-6.26,-0.33,Downstairs
3.78,-6.25,-0.97,Downstairs
5.62,-6.4,-3.16,Downstairs
7.34,-7.05,-4.67,Downstairs
8.09,-8.4,-4.43,Downstairs
8.37,-9.59,-5.66,Downstairs
8.45,-9.81,-6.79,Downstairs
6.4,-8.65,-5.06,Downstairs
2.93,-6.19,-3.57,Downstairs
1.01,-4.7,-2.49,Downstairs
0.62,-4.21,-0.38,Downstairs
0.54,-5.76,2.04,Downstairs
2.08,-10.74,1.45,Downstairs
2.98,-15.82,1.2,Downstairs
2.48,-18.17,-0.32,Downstairs
1.82,-16.1,2.85,Downstairs
2.74,-17.36,-1.71,Downstairs
6.59,-18.74,-11.45,Downstairs
3.3,-13.81,0.98,Downstairs
0.9,-10.45,6.43,Downstairs
0.73,-9.46,5.22,Downstairs
1.08,-10.13,3.52,Downstairs
0.92,-10.02,2.61,Downstairs
0.37,-10.49,-1.78,Downstairs
0.7,-9.89,-6.47,Downstairs
1.9,-8.69,-0.79,Downstairs
2.81,-8.12,0.93,Downstairs
3.72,-7.77,-0.24,Downstairs
4.4,-6.81,-1.57,Downstairs
3.99,-6.39,-1.3,Downstairs
3.3,-6.61,-1.23,Downstairs
2.79,-7.26,-2.22,Downstairs
2.33,-7.5,-2.62,Downstairs
2.18,-6.71,-0.84,Downstairs
1.98,-5.75,2.06,Downstairs
2.4,-4.9,1.25,Downstairs
3.92,-4.41,-1.91,Downstairs
5.05,-5.09,-2.82,Downstairs
4.54,-5.84,-1.25,Downstairs
3.34,-5.98,-0.51,Downstairs
3.88,-6.48,-1.52,Downstairs
6.04,-8.52,-3.79,Downstairs
7.75,-11.55,-4.94,Downstairs
8.46,-14.62,-6.46,Downstairs
7.93,-16.89,-4.4,Downstairs
6.83,-17.49,-1.72,Downstairs
6.51,-16.58,-0.99,Downstairs
5.5,-15.47,-1.8,Downstairs
3.41,-14.05,-1.56,Downstairs
1.86,-11.6,-0.36,Downstairs
2.2,-9.61,-1.76,Downstairs
4.16,-8.1,-3.42,Downstairs
4.42,-6.66,-3.42,Downstairs
3.06,-5.94,-2.48,Downstairs
1.7,-5.79,-1.53,Downstairs
0.72,-5.75,-0.4,Downstairs
0.15,-5.73,0.35,Downstairs
0.05,-5.6,0.48,Downstairs
0.25,-5.46,0.23,Downstairs
0.41,-5.28,-0.07,Downstairs
0.64,-4.97,-0.32,Downstairs
1.19,-4.59,-0.3,Downstairs
2.31,-4.51,-0.83,Downstairs
4.59,-5.24,-4.76,Downstairs
6.46,-6.88,-5.87,Downstairs
6.94,-8.65,-4.15,Downstairs
7.52,-9.06,-4.71,Downstairs
7.6,-7.6,-5.36,Downstairs
6.13,-6.18,-5.2,Downstairs
3.81,-6.02,-5.83,Downstairs
2.28,-8.38,-5.82,Downstairs
3.05,-10.67,0.22,Downstairs
3.24,-13.1,2.85,Downstairs
2.71,-16.19,2.14,Downstairs
2.16,-17.96,2.43,Downstairs
2.07,-18.41,2.36,Downstairs
3.57,-19.89,-7.54,Downstairs
3.39,-16.02,-3.94,Downstairs
2.17,-11.73,3.25,Downstairs
1.63,-8.74,2.92,Downstairs
1.58,-7.44,2.45,Downstairs
1.6,-7.52,2.24,Downstairs
2.07,-8.51,1.79,Downstairs
2.38,-8.73,1.54,Downstairs
2.08,-8.5,-0.18,Downstairs
1.93,-8.48,-3.38,Downstairs
2.13,-8.24,-2.57,Downstairs
2.84,-7.62,-1.17,Downstairs
3.95,-7.09,-2.16,Downstairs
5.06,-7.15,-2.97,Downstairs
5.2,-7.55,-1.41,Downstairs
4.89,-7.58,0.53,Downstairs
4.52,-6.8,0.76,Downstairs
3.99,-5.73,0.44,Downstairs
4.05,-4.94,-0.02,Downstairs
4.81,-5.53,-0.57,Downstairs
4.56,-6.86,0.08,Downstairs
3.16,-7.29,-1.45,Downstairs
2.66,-7.69,-2.74,Downstairs
3.51,-8.25,-1.03,Downstairs
3.89,-8.58,-0.71,Downstairs
4.29,-8.95,-0.65,Downstairs
5.3,-10.48,-2.6,Downstairs
6.84,-12.98,-5.5,Downstairs
7.47,-14.92,-6.37,Downstairs
5.52,-14.54,-3.96,Downstairs
3.8,-13.54,-1.71,Downstairs
3.51,-13.92,-0.74,Downstairs
3.61,-14.61,-0.87,Downstairs
3.15,-14.18,-1.05,Downstairs
2.06,-11.5,-0.6,Downstairs
1.27,-8.56,-0.18,Downstairs
0.93,-7.16,-0.96,Downstairs
1.35,-6.72,-2.1,Downstairs
1.4,-6.72,-1.99,Downstairs
0.51,-6.75,-1.36,Downstairs
0.25,-6.63,-0.83,Downstairs
0.45,-6.4,-0.47,Downstairs
0.53,-6.07,-0.45,Downstairs
0.41,-6.14,-0.58,Downstairs
0.43,-6.44,-0.62,Downstairs
0.73,-6.54,-0.58,Downstairs
1.29,-6.43,-0.72,Downstairs
2.09,-6.16,-1.92,Downstairs
3.67,-6.15,-3.02,Downstairs
5.19,-7.21,-2.5,Downstairs
6.31,-9.34,-2.45,Downstairs
7.02,-10.69,-3.56,Downstairs
6.62,-9.16,-4.1,Downstairs
4.67,-6.8,-3.97,Downstairs
3.75,-6.66,-3.51,Downstairs
4.74,-9.16,-1.15,Downstairs
5.32,-11.55,2.54,Downstairs
5.13,-14.25,2.34,Downstairs
4.96,-17.62,-1.68,Downstairs
3.13,-16.83,-2.25,Downstairs
2.68,-12.49,0.77,Downstairs
1.62,-11.12,1.65,Downstairs
1.45,-11.5,1.88,Downstairs
2.0,-11.79,2.19,Downstairs
1.93,-11.45,2.66,Downstairs
1.65,-10.79,2.7,Downstairs
1.57,-9.78,2.34,Downstairs
1.52,-8.72,1.97,Downstairs
1.4,-8.04,1.57,Downstairs
1.38,-7.68,1.27,Downstairs
1.44,-7.28,0.98,Downstairs
2.09,-6.57,-3.18,Downstairs
3.1,-6.41,-2.63,Downstairs
3.08,-7.44,0.78,Downstairs
3.56,-8.48,0.7,Downstairs
4.46,-7.74,-1.56,Downstairs
3.95,-5.92,-0.61,Downstairs
3.46,-4.54,0.06,Downstairs
3.89,-4.2,-0.19,Downstairs
4.8,-5.91,0.76,Downstairs
5.51,-7.7,0.04,Downstairs
6.19,-7.97,-3.33,Downstairs
4.78,-7.09,-2.34,Downstairs
3.84,-7.99,-5.31,Downstairs
4.9,-11.24,-4.19,Downstairs
5.68,-14.96,-3.96,Downstairs
5.74,-16.29,-2.1,Downstairs
5.71,-17.35,-0.75,Downstairs
5.22,-18.77,-1.38,Downstairs
3.06,-18.69,-2.9,Downstairs
1.33,-16.97,-3.29,Downstairs
2.09,-14.95,-3.29,Downstairs
3.56,-13.18,-3.07,Downstairs
3.23,-11.5,-2.87,Downstairs
3.15,-9.64,-3.01,Downstairs
2.55,-8.29,-3.37,Downstairs
1.06,-7.41,-2.48,Downstairs
0.32,-6.48,-1.27,Downstairs
0.83,-5.25,-0.82,Downstairs
1.62,-4.34,-0.38,Downstairs
2.25,-3.76,-0.06,Downstairs
2.49,-3.3,0.02,Downstairs
2.57,-3.27,-0.12,Downstairs
3.3,-3.76,-0.35,Downstairs
4.49,-4.25,-1.23,Downstairs
5.85,-4.7,-2.95,Downstairs
7.38,-5.42,-4.4,Downstairs
8.24,-6.57,-5.04,Downstairs
7.33,-7.6,-6.27,Downstairs
6.57,-7.66,-7.07,Downstairs
6.55,-7.22,-5.93,Downstairs
5.44,-7.2,-8.79,Downstairs
4.07,-10.65,-14.51,Downstairs
5.82,-16.64,-10.11,Downstairs
5.42,-14.29,3.51,Downstairs
3.53,-10.35,5.12,Downstairs
2.62,-6.96,3.97,Downstairs
2.36,-6.3,2.68,Downstairs
2.12,-7.96,2.1,Downstairs
2.16,-10.08,2.64,Downstairs
1.89,-11.55,3.17,Downstairs
1.45,-12.32,3.01,Downstairs
1.22,-12.44,2.65,Downstairs
0.72,-12.19,2.31,Downstairs
-0.03,-11.22,1.88,Downstairs
-0.86,-10.28,1.45,Downstairs
-1.02,-10.07,0.87,Downstairs
0.08,-10.31,-0.35,Downstairs
2.85,-9.7,-4.35,Downstairs
2.26,-9.44,0.71,Downstairs
2.47,-9.25,1.72,Downstairs
2.8,-8.94,1.88,Downstairs
2.95,-8.55,1.82,Downstairs
3.05,-7.97,1.74,Downstairs
3.26,-7.31,1.62,Downstairs
3.52,-6.7,1.53,Downstairs
3.91,-6.28,1.45,Downstairs
4.43,-6.29,1.35,Downstairs
5.01,-6.58,1.36,Downstairs
5.5,-6.73,1.18,Downstairs
6.75,-6.43,-3.01,Downstairs
6.32,-5.72,0.01,Downstairs
5.71,-5.96,0.71,Downstairs
5.75,-7.44,0.68,Downstairs
6.03,-10.13,-1.52,Downstairs
5.74,-13.94,-6.16,Downstairs
5.94,-14.29,-0.05,Downstairs
4.88,-15.31,1.31,Downstairs
4.09,-15.7,1.02,Downstairs
3.39,-16.86,1.22,Downstairs
2.46,-17.54,1.87,Downstairs
1.62,-19.14,2.27,Downstairs
0.06,-19.22,-0.1,Downstairs
-0.56,-17.98,-2.53,Downstairs
-1.11,-16.26,-1.3,Downstairs
-2.37,-14.59,-1.58,Downstairs
-2.37,-12.29,-3.2,Downstairs
-1.3,-10.5,-2.39,Downstairs
-0.69,-9.16,-0.3,Downstairs
-0.25,-8.63,0.89,Downstairs
0.05,-8.43,0.85,Downstairs
0.6,-8.09,0.13,Downstairs
1.21,-7.54,-0.08,Downstairs
1.84,-6.86,0.19,Downstairs
1.63,-6.31,1.66,Downstairs
1.97,-5.48,1.65,Downstairs
2.13,-5.16,-1.16,Downstairs
3.59,-3.58,-2.33,Downstairs
5.09,-1.47,-2.4,Downstairs
5.63,-1.07,-2.15,Downstairs
5.16,-2.0,-2.09,Downstairs
5.74,-2.44,-2.8,Downstairs
5.56,-2.88,-2.42,Downstairs
4.63,-3.25,-0.4,Downstairs
5.86,-4.5,-1.96,Downstairs
10.97,-7.95,-0.19,Downstairs
11.8,-16.15,-6.84,Downstairs
6.17,-19.4,-9.95,Downstairs
3.05,-11.43,2.19,Downstairs
1.95,-9.31,-0.97,Downstairs
3.18,-8.92,-0.36,Downstairs
1.7,-9.06,0.69,Downstairs
0.45,-9.52,1.57,Downstairs
-0.39,-11.3,1.84,Downstairs
0.46,-13.16,2.11,Downstairs
2.13,-14.07,2.55,Downstairs
3.61,-13.48,2.75,Downstairs
4.41,-12.59,2.61,Downstairs
4.79,-11.89,0.89,Downstairs
5.89,-11.01,-2.82,Downstairs
5.18,-10.67,1.45,Downstairs
4.65,-10.13,0.65,Downstairs
4.56,-9.39,-0.17,Downstairs
4.42,-8.58,0.62,Downstairs
4.07,-7.77,1.01,Downstairs
3.96,-7.05,0.27,Downstairs
4.0,-6.39,-0.62,Downstairs
3.92,-5.74,-0.67,Downstairs
3.72,-5.18,-0.37,Downstairs
3.46,-4.57,-0.78,Downstairs
3.26,-4.17,-0.74,Downstairs
3.28,-3.99,0.31,Downstairs
3.81,-4.13,-0.26,Downstairs
4.91,-4.69,-1.65,Downstairs
4.93,-5.19,0.03,Downstairs
5.05,-6.75,-1.03,Downstairs
5.55,-9.65,-5.97,Downstairs
5.77,-11.34,-3.88,Downstairs
5.83,-13.76,-3.41,Downstairs
5.43,-15.94,-3.32,Downstairs
4.11,-17.59,-2.36,Downstairs
2.17,-19.52,-0.96,Downstairs
0.97,-20.0,0.26,Downstairs
1.06,-18.6,-0.34,Downstairs
2.45,-14.53,-3.02,Downstairs
3.25,-10.73,-5.18,Downstairs
2.79,-8.56,-4.46,Downstairs
1.5,-7.74,-2.42,Downstairs
0.63,-7.32,-0.79,Downstairs
0.34,-6.95,-0.22,Downstairs
0.23,-6.61,-0.47,Downstairs
0.21,-6.52,-0.8,Downstairs
0.0,-6.42,-0.66,Downstairs
-0.14,-6.05,0.11,Downstairs
-0.36,-5.57,0.3,Downstairs
-0.48,-5.17,-0.02,Downstairs
-0.2,-4.89,-0.56,Downstairs
1.75,-4.8,-0.86,Downstairs
3.58,-5.57,-1.4,Downstairs
4.61,-6.9,-1.22,Downstairs
4.79,-7.79,-0.42,Downstairs
4.92,-7.92,-0.36,Downstairs
5.25,-7.37,-1.44,Downstairs
5.89,-6.67,-3.74,Downstairs
6.4,-6.44,-6.36,Downstairs
5.77,-7.47,-7.02,Downstairs
4.79,-8.13,-5.41,Downstairs
3.82,-6.99,-2.79,Downstairs
2.96,-5.65,-0.66,Downstairs
2.71,-6.23,0.39,Downstairs
3.21,-8.96,0.87,Downstairs
4.18,-13.27,1.56,Downstairs
4.54,-16.78,2.18,Downstairs
2.26,-18.58,-1.37,Downstairs
1.76,-17.3,-0.93,Downstairs
1.15,-18.79,-4.37,Downstairs
1.67,-17.18,-2.28,Downstairs
2.65,-12.33,2.54,Downstairs
2.3,-9.01,2.47,Downstairs
1.97,-7.72,3.05,Downstairs
1.86,-8.3,3.1,Downstairs
2.4,-9.35,2.85,Downstairs
2.81,-9.55,2.27,Downstairs
2.66,-8.87,1.73,Downstairs
2.25,-8.17,1.32,Downstairs
2.06,-7.34,1.21,Downstairs
2.24,-6.75,-1.58,Downstairs
3.63,-6.62,-9.28,Downstairs
4.31,-6.55,-2.77,Downstairs
4.07,-7.99,1.34,Downstairs
5.17,-9.77,-0.79,Downstairs
6.32,-8.7,-3.34,Downstairs
4.64,-6.18,0.3,Downstairs
3.45,-4.71,0.41,Downstairs
3.26,-3.63,-0.71,Downstairs
3.96,-3.78,0.19,Downstairs
4.86,-5.03,0.95,Downstairs
5.26,-6.31,-0.06,Downstairs
3.45,-6.79,-1.89,Downstairs
3.16,-7.18,-0.19,Downstairs
3.24,-9.44,-1.75,Downstairs
4.85,-12.56,-3.45,Downstairs
6.81,-15.96,-4.14,Downstairs
6.89,-18.44,-6.21,Downstairs
5.36,-17.23,-3.44,Downstairs
3.94,-16.73,-1.54,Downstairs
3.69,-16.77,-1.24,Downstairs
3.57,-14.95,-1.69,Downstairs
3.0,-10.23,-0.58,Downstairs
2.79,-6.81,-0.72,Downstairs
2.87,-5.65,-2.4,Downstairs
3.38,-6.39,-2.34,Downstairs
2.89,-7.78,-1.77,Downstairs
1.75,-7.88,-1.42,Downstairs
1.19,-7.11,-0.92,Downstairs
1.06,-6.38,-0.55,Downstairs
0.75,-6.17,-0.35,Downstairs
0.67,-6.43,-0.93,Downstairs
0.84,-6.52,-1.61,Downstairs
1.75,-6.32,-1.72,Downstairs
2.86,-6.32,-1.76,Downstairs
3.33,-6.58,-1.93,Downstairs
3.63,-6.55,-2.24,Downstairs
3.76,-6.55,-2.61,Downstairs
3.88,-7.01,-2.63,Downstairs
4.01,-7.23,-2.4,Downstairs
4.55,-7.6,-3.69,Downstairs
4.9,-7.94,-4.99,Downstairs
4.37,-7.27,-3.97,Downstairs
3.57,-6.52,-3.1,Downstairs
3.1,-6.86,-2.88,Downstairs
2.91,-8.04,-2.11,Downstairs
3.57,-10.18,-0.22,Downstairs
4.43,-11.61,0.51,Downstairs
4.29,-13.19,1.11,Downstairs
3.94,-14.46,-2.82,Downstairs
1.61,-12.78,-0.32,Downstairs
3.53,-15.08,1.31,Downstairs
7.57,-19.44,-5.81,Downstairs
5.38,-15.27,2.1,Downstairs
2.64,-11.65,4.11,Downstairs
1.49,-10.46,3.53,Downstairs
2.7,-11.27,2.56,Downstairs
3.08,-10.86,1.39,Downstairs
3.29,-9.61,0.71,Downstairs
3.59,-7.87,0.48,Downstairs
3.41,-6.39,0.31,Downstairs
3.67,-5.17,0.28,Downstairs
4.08,-4.21,-1.76,Downstairs
5.38,-3.97,-1.89,Downstairs
6.36,-4.6,-0.26,Downstairs
6.27,-5.25,-0.79,Downstairs
4.96,-4.48,-0.92,Downstairs
3.96,-3.91,-0.68,Downstairs
5.07,-3.98,-0.4,Downstairs
6.2,-5.48,0.3,Downstairs
6.11,-6.97,0.65,Downstairs
5.17,-7.75,1.08,Downstairs
3.95,-7.22,0.41,Downstairs
3.68,-6.31,-1.42,Downstairs
4.53,-6.72,-2.97,Downstairs
6.74,-9.05,-3.12,Downstairs
8.96,-12.29,-1.93,Downstairs
11.07,-14.61,-2.17,Downstairs
11.42,-14.36,-1.87,Downstairs
8.87,-14.37,-1.28,Downstairs
7.67,-14.49,-0.75,Downstairs
6.08,-14.08,-0.96,Downstairs
4.57,-11.21,-1.63,Downstairs
5.0,-8.46,-2.59,Downstairs
5.42,-7.15,-3.11,Downstairs
4.86,-7.11,-2.92,Downstairs
4.06,-7.09,-2.33,Downstairs
3.31,-6.68,-1.36,Downstairs
2.45,-6.13,-0.59,Downstairs
2.32,-5.58,-0.55,Downstairs
2.79,-5.28,-0.67,Downstairs
3.62,-5.31,-0.37,Downstairs
4.33,-5.53,0.03,Downstairs
4.64,-5.84,0.12,Downstairs
4.66,-5.85,-0.13,Downstairs
4.31,-5.66,-0.81,Downstairs
4.24,-5.23,-1.23,Downstairs
4.81,-4.92,-1.15,Downstairs
5.87,-5.05,-0.73,Downstairs
7.17,-5.52,-0.8,Downstairs
8.47,-5.7,-1.43,Downstairs
9.78,-5.09,-2.32,Downstairs
10.82,-4.59,-2.82,Downstairs
11.13,-5.42,-2.69,Downstairs
10.02,-7.89,-3.86,Downstairs
